#OTU ID	PFF_Cecum_11	PFF_Cecum_12	PFF_Cecum_13	PFF_Cecum_14	PFF_Cecum_15	PFF_Cecum_16	PFF_Cecum_17	PFF_Cecum_18	PFF_Cecum_19	PFF_Cecum_1904	PFF_Cecum_1906	PFF_Cecum_1907	PFF_Cecum_1908	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Cecum_1914	PFF_Cecum_1917	PFF_Cecum_1920	PFF_Cecum_1921	PFF_Cecum_1937	PFF_Cecum_1938	PFF_Cecum_1941	PFF_Cecum_1942	PFF_Cecum_1943	PFF_Cecum_1944	PFF_Cecum_1945	PFF_Cecum_21	PFF_Cecum_25	PFF_Cecum_27	PFF_Cecum_28	PFF_Cecum_30	PFF_Cecum_32	PFF_Cecum_35	PFF_Cecum_36	PFF_Cecum_37	PFF_Colon_11	PFF_Colon_12	PFF_Colon_13	PFF_Colon_14	PFF_Colon_15	PFF_Colon_16	PFF_Colon_17	PFF_Colon_18	PFF_Colon_19	PFF_Colon_1904	PFF_Colon_1906	PFF_Colon_1907	PFF_Colon_1908	PFF_Colon_1910	PFF_Colon_1913	PFF_Colon_1914	PFF_Colon_1917	PFF_Colon_1920	PFF_Colon_1921	PFF_Colon_1937	PFF_Colon_1938	PFF_Colon_1941	PFF_Colon_1942	PFF_Colon_1943	PFF_Colon_1944	PFF_Colon_1945	PFF_Colon_1946	PFF_Colon_21	PFF_Colon_25	PFF_Colon_27	PFF_Colon_28	PFF_Colon_30	PFF_Colon_32	PFF_Colon_35	PFF_Colon_36	PFF_Colon_37	PFF_Jejunum_11	PFF_Jejunum_12	PFF_Jejunum_13	PFF_Jejunum_14	PFF_Jejunum_15	PFF_Jejunum_16	PFF_Jejunum_17	PFF_Jejunum_18	PFF_Jejunum_19	PFF_Jejunum_1904	PFF_Jejunum_1906	PFF_Jejunum_1908	PFF_Jejunum_1910	PFF_Jejunum_1913	PFF_Jejunum_1914	PFF_Jejunum_1917	PFF_Jejunum_1920	PFF_Jejunum_1921	PFF_Jejunum_1937	PFF_Jejunum_1938	PFF_Jejunum_1942	PFF_Jejunum_1943	PFF_Jejunum_1944	PFF_Jejunum_1945	PFF_Jejunum_1946	PFF_Jejunum_21	PFF_Jejunum_25	PFF_Jejunum_27	PFF_Jejunum_28	PFF_Jejunum_30	PFF_Jejunum_32	PFF_Jejunum_35	PFF_Jejunum_36	PFF_Jejunum_37	PFF_Baseline_11	PFF_Baseline_12	PFF_Baseline_13	PFF_Baseline_14	PFF_Baseline_15	PFF_Baseline_16	PFF_Baseline_17	PFF_Baseline_18	PFF_Baseline_19	PFF_Baseline_1921	PFF_Baseline_1937	PFF_Baseline_1942	PFF_Baseline_1943	PFF_Baseline_1944	PFF_Baseline_1946	PFF_Baseline_25	PFF_Baseline_26	PFF_Baseline_27	PFF_Baseline_28	PFF_Baseline_30	PFF_Baseline_32	PFF_Baseline_35	PFF_Baseline_36	PFF_Baseline_37	taxonomy
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Candidatus Stoquefichus	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	28	12	0	0	190	132	0	139	125	0	0	113	19	0	17	0	24	0	43	39	0	0	51	8	45	0	0	43	104	41	0	0	135	37	19	83	43	7	0	139	138	0	54	105	0	0	88	23	0	0	0	17	0	34	25	7	5	28	25	95	0	122	11	121	75	48	0	0	472	89	45	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	10	10	0	0	7	0	0	0	0	0	0	0	9	62	0	42	0	10	0	42	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	0	0	0	66	7	68	28	77	9	0	0	8	70	0	5	27	29	9	13	89	0	0	29	0	7	9	90	3	14	16	8	166	396	0	15	0	4	6	42	10	92	13	15	8	0	6	4	47	16	7	15	9	0	0	18	6	4	18	24	5	0	0	65	0	12	10	0	143	474	15	57	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	7	4	10	72	127	0	66	5	45	16	6	0	18	0	0	0	21	0	105	12	69	0	5	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum	418	0	60	57	0	132	0	128	0	67	0	621	29	0	66	75	26	348	0	12	2608	58	12	33	0	150	0	39	0	0	0	106	0	14	0	840	0	289	88	0	124	0	84	0	178	17	625	42	16	108	61	50	1013	24	13	5095	166	29	19	0	94	0	0	130	0	19	0	316	0	33	0	5224	0	435	302	0	1103	189	14	349	726	22	274	23	332	345	98	446	0	131	7029	56	46	7	655	592	0	70	0	29	0	526	13	24	0	65	512	1773	2576	40	333	44	245	479	33	2783	887	76	178	27	51	69	274	56	14	1535	75	1355	1447	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	23	0	14	69	0	0	1360	22	151	1575	34	574	106	17	420	465	198	278	0	125	12	125	0	248	0	0	0	16	16	11	88	151	19	5181	0	43	0	26	79	0	0	790	8	166	3121	44	503	124	25	581	489	307	209	149	93	13	193	0	13	0	0	0	0	16	0	9	157	607	0	7822	0	30	0	0	10	0	0	159	0	145	657	118	116	211	131	87	127	467	0	48	0	0	6	0	0	260	0	0	31	0	409	1906	0	12910	0	0	0	0	0	0	0	72	791	2189	0	1008	3479	0	0	0	24	11	1087	0	0	2859	0	2742	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	20	0	27	32	0	0	0	0	0	0	0	0	7	0	0	0	39	0	0	0	0	25	0	0	0	0	54	0	20	0	0	50	0	0	33	0	0	13	0	0	0	0	0	0	0	0	28	25	22	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002	0	0	17	13	0	0	808	700	47	48	38	156	260	1576	23	8	421	1737	1525	0	72	245	16	10	0	0	0	29	54	0	0	118	71	203	185	0	9	33	24	0	0	468	192	23	65	70	155	379	3696	21	0	626	1884	815	0	74	435	25	0	0	0	21	0	20	18	0	0	133	53	136	179	188	381	326	47	33	19	7492	2312	303	401	2062	2179	6995	94	1159	2073	10795	20508	0	186	724	0	15	9	903	41	295	260	10	0	1124	1605	467	2744	53	306	714	24	185	487	862	836	507	679	229	816	771	0	1005	479	1239	970	868	0	1152	407	783	686	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	12	0	0	0	0	0	2380	1117	196	0	21	462	524	1924	0	0	1082	3323	1490	0	0	344	0	0	0	0	0	52	0	10	0	315	488	831	370	0	0	34	0	0	0	1727	372	108	0	20	599	776	2658	0	0	1429	3787	919	0	0	670	8	0	0	0	10	0	18	15	6	0	539	311	752	609	193	80	246	0	0	35	16486	4313	851	0	508	3157	11863	0	2219	5965	22541	16476	0	0	380	0	0	0	828	17	282	130	32	18	5173	22041	2933	2569	28	3354	1969	29	540	91	2685	3012	1367	2193	1876	1969	5382	230	3357	2264	989	4072	2017	10	2435	1509	2748	2383	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus	1683	2458	1260	9235	1300	7003	8448	40937	22213	6511	2470	2809	6701	3181	8859	2860	1372	4191	2072	5859	623	6528	10671	6836	3286	8175	14741	14091	16235	6384	4999	1728	2905	1507	6187	13324	7187	5196	20404	1456	22753	5973	18833	15494	13818	4127	6386	7532	10749	12561	6727	3558	6896	2929	7960	2705	14314	13447	12134	6158	10159	4905	12558	18823	10091	20797	8106	7213	3820	2081	12936	11297	42121	24781	7925	50057	30300	6046	41319	29439	28460	49353	32810	6993	21738	30621	7266	4632	5992	33256	4511	29472	14570	37035	16127	11587	19450	34603	44460	11262	26595	8343	2326	2806	33186	6556	2600	215	2034	7042	2523	3918	3662	2557	1781	2498	1420	5964	8817	1363	264	4318	1149	4071	2394	874	1922	275	1313	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0	0	0	5	0	0	0	18	35	7	7	10	0	0	0	14	0	9	9	0	0	9	0	0	0	0	0	0	0	7	0	0	18	24	0	19	0	0	0	8	0	0	10	13	14	21	0	10	11	0	0	0	8	32	0	0	0	0	8	27	0	9	0	0	0	16	0	11	31	29	16	548	0	247	0	55	14	142	275	106	147	3041	376	163	99	42	71	11	345	0	49	261	36	589	52	544	111	228	36	123	98	177	2807	82	153	6	0	0	5	0	0	0	0	0	9	0	0	0	15	0	0	0	9	0	8	0	13	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__;g__	6	0	8	0	0	53	0	23	0	6	0	4	6	0	24	8	0	5	27	30	7	4	6	15	0	15	0	0	32	78	18	8	9	0	0	14	0	0	14	3	127	0	0	7	10	0	0	9	7	13	3	7	8	10	17	18	4	16	19	6	7	0	3	8	20	78	26	13	21	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	7	0	15	0	0	0	0	0	8	0	9	0	0	5	0	0	0	14	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	8	0	0	0	0	7	0	0	8	0	0	0	0	0	0	0	6	0	15	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	7	311	0	30	0	12	34	34	12	59	0	109	50	0	71	15	0	0	80	0	0	115	16	7	0	239	0	17	68	55	10	38	129	0	36	10	0	0	0	0	7	0	0	0	137	108	739	41	0	8	0	6	0	0	5	0	0	8	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Kroppenstedtia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Thermoactinomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae R-7 group	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	14	0	0	10	0	0	18	0	0	0	0	0	8	0	7	0	0	9	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia UCG-014;f__;g__	130	12	44	166	0	640	176	193	261	55	104	98	93	58	53	300	349	66	85	165	99	47	133	45	167	422	167	138	515	643	0	155	47	62	11	780	19	102	315	0	2448	120	28	274	167	185	124	161	182	56	707	331	54	89	189	157	62	206	102	297	335	56	117	222	635	1054	0	252	201	282	37	11	0	0	15	0	29	14	0	39	8	0	0	5	0	0	81	0	0	10	0	22	0	0	71	58	33	15	53	313	0	0	0	66	0	146	81	47	74	81	292	43	37	142	0	18	7	148	29	33	22	104	163	25	31	52	25	39	55	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia vadinBB60 group;f__;g__	68	38	78	127	17	4	50	93	83	116	81	42	19	42	0	43	214	451	83	58	93	143	24	0	84	75	33	60	88	88	84	35	48	0	45	18	150	37	12	55	39	61	54	44	174	74	21	10	37	7	27	141	110	124	4	56	57	31	32	107	10	6	17	17	161	42	29	6	36	186	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	100	21	25	27	23	76	16	21	11	17	15	14	25	20	87	0	9	63	52	54	45	36	36	28	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	18	0	0	0	0	8	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus Arthromitus	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	10	0	0	0	0	14	0	0	0	0	0	0	0	5	0	0	0	38	0	0	0	0	0	6	0	0	0	8	0	3	28	0	27	0	0	0	5	0	0	0	0	12	0	0	0	0	0	0	0	17	0	0	0	2056	0	0	0	0	4	0	141	0	5	132	0	0	0	62	0	0	0	0	0	10	0	36	0	20	0	0	12	56	50	3	0	0	0	0	0	0	17	0	6	0	0	86	29	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium sensu stricto 1	17	0	34	70	0	0	305	175	309	0	31	552	339	169	102	768	468	464	3	6	0	94	9	86	0	0	0	27	0	9	0	317	1204	43	0	56	0	86	142	0	0	365	43	348	0	46	501	293	560	10	692	513	377	82	0	0	155	0	210	0	0	0	0	20	0	15	0	881	829	68	0	0	0	0	0	0	0	0	0	0	0	9	0	17	0	0	18	35	0	0	0	0	9	0	0	0	0	0	0	0	0	148	1433	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae UCG-011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	15	0	0	0	0	0	12	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__	2741	2424	4901	5055	2714	3119	3653	8757	402	2476	5430	2973	2282	3324	1375	2003	2686	4898	2973	1647	3684	3197	1719	1145	3100	1176	4803	2497	3352	5294	2277	1964	2643	2106	3173	668	1974	1735	857	1531	586	583	2022	430	1370	2532	899	1532	1121	190	533	1453	619	1905	209	706	2739	490	664	800	194	372	2198	234	2498	810	263	575	805	2077	1006	383	8	134	952	16	618	114	0	331	105	36	179	260	78	0	1316	59	0	0	16	45	58	0	210	615	444	59	164	1366	114	67	25	1943	0	3715	1380	2458	1111	1040	964	357	1249	762	1633	2795	900	1035	2104	939	299	1176	613	427	1902	3459	3497	1831	627	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2	370	172	254	315	111	211	280	962	33	334	347	214	191	366	209	284	278	308	299	1642	166	393	176	167	159	171	333	278	180	809	1383	234	144	156	239	57	97	61	55	63	19	28	328	50	241	142	21	86	73	19	22	155	67	193	110	0	200	27	103	72	32	13	161	47	170	161	99	50	93	177	62	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	65	24	0	0	0	53	55	0	0	76	0	31	0	0	22	0	17	0	0	0	112	32	136	98	118	56	0	17	9	64	0	50	28	43	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASF356	0	0	0	0	305	0	18	614	9	225	1199	443	81	26	47	210	107	49	21	0	0	92	59	32	564	40	0	0	0	77	14	0	265	0	403	0	0	0	0	116	0	0	91	0	181	242	35	39	0	7	5	37	0	21	0	0	46	26	20	62	13	9	0	0	0	14	0	0	44	0	111	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	214	59	29	22	49	26	0	38	43	78	35	0	53	106	88	11	43	117	64	42	108	73	55	10	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor	285	96	332	162	65	8	106	228	0	52	0	0	0	57	25	0	53	85	61	25	16	22	10	14	26	0	132	0	58	189	31	93	21	38	16	16	67	35	40	10	9	0	17	0	37	0	0	0	0	0	0	29	0	57	0	0	26	0	20	14	0	0	56	0	21	42	0	0	16	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	21	0	0	0	29	0	0	0	24	0	79	73	27	24	27	38	10	33	27	24	79	16	146	143	17	14	32	21	38	186	47	56	100	40	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	23	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	7	34	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	0	0	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	360	0	467	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	134	115	94	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575	461	94	233	135	139	85	247	255	43	163	578	70	65	330	112	220	389	373	243	223	281	147	105	55	119	43	40	236	147	152	371	51	43	19	54	90	110	99	29	92	12	20	51	44	141	274	8	54	253	7	69	275	44	118	30	59	222	55	105	43	19	20	28	41	120	63	38	10	0	46	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	138	30	42	29	38	17	8	88	28	39	81	12	18	46	39	12	0	42	20	51	88	120	75	19	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	1673	229	857	922	453	654	406	2130	334	947	1008	840	977	835	767	694	290	1026	1496	935	1558	572	377	756	882	738	1312	842	2731	2559	1021	645	1696	1627	622	613	276	322	246	244	202	102	411	327	602	578	261	741	310	197	193	196	164	654	198	334	442	116	434	214	187	160	654	220	1860	541	217	208	505	1398	299	335	23	87	274	0	206	33	0	188	1352	0	89	198	670	38	237	0	0	0	40	0	309	0	798	220	351	579	177	1699	252	226	42	2122	0	720	93	223	82	243	87	22	177	80	305	1426	94	241	458	158	88	117	210	239	353	706	732	300	83	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae AC2044 group	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
